starelid,staop1,staop2,staop3,staop4,staop5,stakind1,stakind2,stakind3,stakind4,stakind5,stawidth,staattnum,stainherit,stavalues1,stavalues2,stavalues3,stavalues4,stavalues5,stadistinct,stanullfrac,stanumbers1,stanumbers2,stanumbers3,stanumbers4,stanumbers5
1255,1070,1072,1072,98,98,1,2,3,4,5,90,22,false,"{""{typid,typmod}"",""{from_json,path_elems}"",""{from_json,element_index}"",""{from_json,field_name}"",""{from_json,key,value}"",""{from_json,value}"",""{slot_name,upto_lsn,upto_nchanges,options,lsn,xid,data}"",""{nulls,tableforest,targetns}"",""{query,nulls,tableforest,targetns}"",""{schema,nulls,tableforest,targetns}"",""{tbl,nulls,tableforest,targetns}"",""{base,from_json,use_json_as_text}"",""{name,size,modification}"",""{year,month,mday,hour,min,sec}""}","{""{\\""\\"",x,n}"",""{abbrev,utc_offset,is_dst}"",""{acl,grantor,grantee,privilege_type,is_grantable}"",""{archived_count,last_archived_wal,last_archived_time,failed_count,last_failed_wal,last_failed_time,stats_reset}"",""{checkpoint_lsn,redo_lsn,redo_wal_file,timeline_id,prev_timeline_id,full_page_writes,next_xid,next_oid,next_multixact_id,next_multi_offset,oldest_xid,oldest_xid_dbid,oldest_active_xid,oldest_multi_xid,oldest_multi_dbid,oldest_commit_ts_xid,newest_commit_ts_xid,checkpoint_time}"",""{classid,objid,objsubid,command_tag,object_type,schema_name,object_identity,in_extension,command}"",""{classid,objid,objsubid,original,normal,is_temporary,object_type,schema_name,object_name,object_identity,address_names,address_args}"",""{classid,objid,objsubid,type,object_names,object_args}"",""{classid,objid,objsubid,type,schema,name,identity}"",""{cmdtype,pid,datid,relid,param1,param2,param3,param4,param5,param6,param7,param8,param9,param10}"",""{config,document,alias,description,token,dictionaries,dictionary,lexemes}"",""{cursor,count,nulls,tableforest,targetns}"",""{cursor,nulls,tableforest,targetns}"",""{document,alias,description,token,dictionaries,dictionary,lexemes}"",""{exclusive,wait_for_archive,lsn,labelfile,spcmapfile}"",""{filename,missing_ok,size,access,modification,change,creation,isdir}"",""{filename,size,access,modification,change,creation,isdir}"",""{hour,min,sec}"",""{jsonb_in,path,replacement,create_if_missing}"",""{jsonb_in,path,replacement,insert_after}"",""{label,fast,exclusive}"",""{line_number,type,database,user_name,address,netmask,auth_method,options,error}"",""{local_id,external_id,remote_lsn,local_lsn}"",""{locktype,database,relation,page,tuple,virtualxid,transactionid,classid,objid,objsubid,virtualtransaction,pid,mode,granted,fastpath}"",""{lsn,file_name,file_offset}"",""{max_data_alignment,database_block_size,blocks_per_segment,wal_block_size,bytes_per_wal_segment,max_identifier_length,max_index_columns,max_toast_chunk_size,large_object_chunk_size,float4_pass_by_value,float8_pass_by_value,data_page_checksum_version}"",""{min_recovery_end_lsn,min_recovery_end_timeline,backup_start_lsn,backup_end_lsn,end_of_backup_record_required}"",""{multixid,xid,mode}"",""{name,abbrev,utc_offset,is_dst}"",""{name,default_version,comment}"",""{name,setting}"",""{name,setting,unit,category,short_desc,extra_desc,context,vartype,source,min_val,max_val,enumvals,boot_val,reset_val,sourcefile,sourceline,pending_restart}"",""{name,source,target,path}"",""{name,statement,is_holdable,is_binary,is_scrollable,creation_time}"",""{name,statement,prepare_time,parameter_types,from_sql}"",""{name,version,superuser,relocatable,schema,requires,comment}"",""{oid}"",""{options_array,option_name,option_value}"",""{parser_name,tokid,alias,description}"",""{parser_name,txt,tokid,token}"",""{parser_oid,tokid,alias,description}"",""{parser_oid,txt,tokid,token}"",""{pg_control_version,catalog_version_no,system_identifier,pg_control_last_modified}"",""{pid,datid,pid,usesysid,application_name,state,query,wait_event_type,wait_event,xact_start,query_start,backend_start,state_change,client_addr,client_hostname,client_port,backend_xid,backend_xmin,backend_type,ssl,sslversion,sslcipher,sslbits,sslcompression,sslclientdn}"",""{pid,state,sent_lsn,write_lsn,flush_lsn,replay_lsn,write_lag,flush_lag,replay_lag,sync_priority,sync_state}"",""{pid,status,receive_start_lsn,receive_start_tli,received_lsn,received_tli,last_msg_send_time,last_msg_receipt_time,latest_end_lsn,latest_end_time,slot_name,sender_host,sender_port,conninfo}"",""{pubname,relid}"",""{query,weights,word,ndoc,nentry}"",""{query,word,ndoc,nentry}"",""{sequence_oid,start_value,minimum_value,maximum_value,increment,cycle_option,cache_size,data_type}"",""{slot_name,immediately_reserve,temporary,slot_name,lsn}"",""{slot_name,plugin,slot_type,datoid,temporary,active,active_pid,xmin,catalog_xmin,restart_lsn,confirmed_flush_lsn}"",""{slot_name,plugin,temporary,slot_name,lsn}"",""{slot_name,upto_lsn,slot_name,end_lsn}"",""{sourcefile,sourceline,seqno,name,setting,applied,error}"",""{str,strict}"",""{subid,subid,relid,pid,received_lsn,last_msg_send_time,last_msg_receipt_time,latest_end_lsn,latest_end_time}"",""{transaction,gid,prepared,ownerid,dbid}"",""{tsvector,lexeme,positions,weights}"",""{type,object_names,object_args,classid,objid,objsubid}"",""{typid,mod}"",""{word,catcode,catdesc}"",""{xid,timestamp}"",""{year,month,day}"",""{year,month,mday,hour,min,sec,timezone}"",""{years,months,weeks,days,hours,mins,secs}""}",NULL,"{"""",abbrev,access,acl,active,active_pid,address,address_args,address_names,alias,application_name,applied,archived_count,auth_method,backend_start,backend_type,backend_xid,backend_xmin,backup_end_lsn,backup_start_lsn,base,blocks_per_segment,boot_val,bytes_per_wal_segment,cache_size,catalog_version_no,catalog_xmin,catcode,catdesc,category,change,checkpoint_lsn,checkpoint_time,classid,client_addr,client_hostname,client_port,cmdtype,command,command_tag,comment,config,confirmed_flush_lsn,conninfo,context,count,create_if_missing,creation,creation_time,cursor,cycle_option,data,database,database_block_size,data_page_checksum_version,data_type,datid,datoid,day,days,dbid,default_version,description,dictionaries,dictionary,document,element_index,end_lsn,end_of_backup_record_required,enumvals,error,exclusive,external_id,extra_desc,failed_count,fast,fastpath,field_name,file_name,filename,file_offset,float4_pass_by_value,float8_pass_by_value,flush_lag,flush_lsn,from_json,from_sql,full_page_writes,gid,granted,grantee,grantor,hour,hours,identity,immediately_reserve,increment,in_extension,insert_after,is_binary,isdir,is_dst,is_grantable,is_holdable,is_scrollable,is_temporary,jsonb_in,key,label,labelfile,large_object_chunk_size,last_archived_time,last_archived_wal,last_failed_time,last_failed_wal,last_msg_receipt_time,last_msg_send_time,latest_end_lsn,latest_end_time,lexeme,lexemes,line_number,local_id,local_lsn,locktype,lsn,max_data_alignment,max_identifier_length,maximum_value,max_index_columns,max_toast_chunk_size,max_val,mday,min,minimum_value,min_recovery_end_lsn,min_recovery_end_timeline,mins,min_val,missing_ok,mod,mode,modification,month,months,multixid,n,name,ndoc,nentry,netmask,newest_commit_ts_xid,next_multi_offset,next_multixact_id,next_oid,next_xid,normal,nulls,object_args,object_identity,object_name,object_names,object_type,objid,objsubid,oid,oldest_active_xid,oldest_commit_ts_xid,oldest_multi_dbid,oldest_multi_xid,oldest_xid,oldest_xid_dbid,option_name,options,options_array,option_value,original,ownerid,page,param1,param10,param2,param3,param4,param5,param6,param7,param8,param9,parameter_types,parser_name,parser_oid,path,path_elems,pending_restart,pg_control_last_modified,pg_control_version,pid,plugin,positions,prepared,prepare_time,prev_timeline_id,privilege_type,pubname,query,query_start,received_lsn,received_tli,receive_start_lsn,receive_start_tli,redo_lsn,redo_wal_file,relation,relid,relocatable,remote_lsn,replacement,replay_lag,replay_lsn,requires,reset_val,restart_lsn,schema,schema_name,sec,secs,sender_host,sender_port,sent_lsn,seqno,sequence_oid,setting,short_desc,size,slot_name,slot_type,source,sourcefile,sourceline,spcmapfile,ssl,sslbits,sslcipher,sslclientdn,sslcompression,sslversion,start_value,state,state_change,statement,stats_reset,status,str,strict,subid,superuser,sync_priority,sync_state,system_identifier,tableforest,target,targetns,tbl,temporary,timeline_id,timestamp,timezone,token,tokid,transaction,transactionid,tsvector,tuple,txt,type,typid,typmod,unit,upto_lsn,upto_nchanges,use_json_as_text,user_name,usesysid,utc_offset,value,vartype,version,virtualtransaction,virtualxid,wait_event,wait_event_type,wait_for_archive,wal_block_size,weeks,weights,word,write_lag,write_lsn,x,xact_start,xid,xmin,year,years}",NULL,80,0.961162,"{0.00202634,0.00168862,0.00135089,0.00135089,0.00135089,0.00135089,0.00135089,0.00101317,0.00101317,0.00101317,0.00101317,0.000675447,0.000675447,0.000675447}",NULL,{0.13109},"{0.00869565,0.0173913,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0347826,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.00869565,0.00869565,0.0521739,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.00869565,0.0173913,0.00869565,0.0347826,0.0173913,0.00869565,0.00869565,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0347826,0.0173913,0.0173913,0.0173913,0.0347826,0.00869565,0.00869565,0.00869565,0.0173913,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0347826,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.2,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0347826,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.0347826,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.0173913,0.0173913,0.0173913,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.0695652,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.026087,0.0347826,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.0347826,0.0347826,0.00869565,0.00869565,0.00869565,0.104348,0.0173913,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.121739,0.0173913,0.0173913,0.00869565,0.0173913,0.0173913,0.0521739,0.0521739,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0434783,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.0173913,0.026087,0.0434783,0.00869565,0.00869565,0.00869565,0.0521739,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0521739,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.026087,0.00869565,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0434783,0.0173913,0.0347826,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.026087,0.00869565,0.0347826,0.0782609,0.00869565,0.0173913,0.0173913,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.00869565,0.0173913,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.121739,0.00869565,0.121739,0.026087,0.026087,0.00869565,0.00869565,0.00869565,0.0347826,0.0347826,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.0347826,0.0608696,0.0521739,0.00869565,0.0434783,0.0347826,0.0173913,0.00869565,0.00869565,0.0173913,0.0695652,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0173913,0.026087,0.00869565,0.00869565,0.00869565,0.00869565,0.0521739,0.00869565,0.0347826,0.00869565,0.00869565,0.2,0}","{1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,9,9,11,12,12,14,14,15,17,24,4.92174}"
1255,664,664,0,0,0,2,3,0,0,0,257,23,false,"{""({CONST :consttype 1009 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 153 :constvalue 16 [ 64 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 ]})"",""({CONST :consttype 1009 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 154 :constvalue 16 [ 64 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 ]})"",""({CONST :consttype 1009 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 160 :constvalue 16 [ 64 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 ]})"",""({CONST :consttype 1009 :consttypmod -1 :constcollid 100 :constlen -1 :constbyval false :constisnull false :location 161 :constvalue 16 [ 64 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 104 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 126 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 166 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 132 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 134 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 135 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 164 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 167 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 481 :constvalue 1 [ 0 0 0 0 0 0 0 0 ]} {CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 514 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]})"",""({CONST :consttype 16 :consttypmod -1 :constcollid 0 :constlen 1 :constbyval true :constisnull false :location 74 :constvalue 1 [ 1 0 0 0 0 0 0 0 ]})""}",NULL,NULL,NULL,NULL,-0.00472814,0.995272,NULL,{0.285714},NULL,NULL,NULL
1255,0,0,0,0,0,0,0,0,0,0,0,24,false,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
1255,98,664,664,0,0,1,2,3,0,0,17,25,false,"{aggregate_dummy,""select $2 + $1"",range_constructor2,range_constructor3,textlen,box_center,bpcharlen,circle_center,dpow,numeric_power,""select ($1, ($1 + $2)) overlaps ($3, ($3 + $4))"",""select ($1, ($1 + $2)) overlaps ($3, $4)"",""select ($1, $2) overlaps ($3, ($3 + $4))"",textlike,textnlike,bitcmp,biteq,bitge,bitgt,bitle,bitlt,bitne,box_diagonal,bytealike,byteanlike,byteaoctetlen,bytea_substr,bytea_substr_no_len,current_user,datetime_timestamp,datetimetz_timestamptz,dcbrt,dceil,dexp,dlog1,dlog10,dround,dsqrt,dtrunc,float4abs,float8abs,int2abs,int2mod,int4abs,int4mod,int8abs,int8mod,line_horizontal,line_parallel,line_perp,line_vertical,lseg_center,lseg_horizontal,lseg_length,lseg_parallel,lseg_perp,lseg_vertical,mktinterval,namelike,namenlike,name_text,now,numeric_abs,numeric_ceil,numeric_div_trunc,numeric_exp,numeric_fac,numeric_ln,numeric_log,numeric_mod,numeric_sqrt,overlaps_timestamp,path_center,path_length,path_npoints,point_horiz,point_vert,poly_center,poly_npoints,rtrim1,""select ($2 + $1)"",""select pg_catalog.octet_length($1) * 8"",texticlike,texticnlike,texticregexeq,texticregexne,text_name,textpos,textregexeq,textregexne,text_substr,text_substr_no_len,timestamp_cmp,timestamp_eq,timestamp_finite,timestamp_ge,timestamp_gt,timestamp_larger,timestamp_le,timestamp_lt}","{abstime_date,anyarray_recv,array_eq,array_to_text,be_lo_truncate64,bitlength,boolge,box_ge,bpchargt,brin_minmax_consistent,btint82cmp,byteagt,cash_gt,charne,circle_diameter,close_lb,dacosd,date_le_timestamp,degrees,dsnowball_lexize,enum_smaller,float48mul,float84ge,float8out,fmgr_internal_validator,gin_cmp_prefix,gist_box_union,gtsvector_picksplit,has_database_privilege_name_name,hashfloat8extended,hashvarlena,has_table_privilege_id,i4tod,inet_gist_union,in_range_int2_int4,int28gt,int2_numeric,int42pl,int4larger,int82eq,int8_avg_combine,int8range_canonical,interval_gt,intervaltypmodout,jsonb_build_array_noargs,jsonb_insert,jsonb_to_recordset,json_string_to_tsvector_byid,line_construct_pp,ltrim1,macaddr_ne,mic_to_koi8r,nameregexeq,network_subeq,numeric_in,numeric_smaller,oidrecv,overlaps_timetz,percentile_cont_interval_final,pg_collation_for,pg_ddl_command_out,pg_get_functiondef,pg_has_role_id_id,pg_logical_emit_message_text,pg_ndistinct_recv,pg_relation_is_publishable,pgsql_version,pg_stat_get_bgwriter_stat_reset_time,pg_stat_get_db_tuples_inserted,pg_stat_get_wal_receiver,pg_tablespace_size_name,pg_xact_commit_timestamp,poly_above,prsd_end,range_gist_picksplit,record_eq,regdictionaryrecv,regprocedurein,reltimesend,scalarlejoinsel,""\n    SELECT * FROM pg_catalog.ts_debug( pg_catalog.get_current_ts_config(), $1);\n"",setval3_oid,spg_box_quad_leaf_consistent,string_agg_transfn,text_pattern_le,tidrecv,time_send,timestamp_ne,timestamptz_ge_date,timestamptz_zone,timetz_smaller,tintervalstart,ts_headline_byid,tsquery_and,ts_rank_ttf,tsvector_setweight_by_filter,utf8_to_big5,uuid_ne,websearch_to_tsquery_byid,window_percent_rank,xpath_exists}",NULL,NULL,NULL,-0.910165,0,"{0.0466059,0.00236407,0.00202634,0.00202634,0.00135089,0.00101317,0.00101317,0.00101317,0.00101317,0.00101317,0.00101317,0.00101317,0.00101317,0.00101317,0.00101317,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447}",NULL,{0.216831},NULL,NULL
1255,98,664,0,0,0,1,3,0,0,0,23,26,false,"{$libdir/cyrillic_and_mic,$libdir/euc_jp_and_sjis,$libdir/euc_tw_and_big5,$libdir/latin2_and_win1250,$libdir/latin_and_mic,$libdir/utf8_and_cyrillic,$libdir/plpgsql,$libdir/ascii_and_mic,$libdir/dict_snowball,$libdir/euc2004_sjis2004,$libdir/euc_cn_and_mic,$libdir/euc_kr_and_mic,$libdir/utf8_and_ascii,$libdir/utf8_and_big5,$libdir/utf8_and_euc2004,$libdir/utf8_and_euc_cn,$libdir/utf8_and_euc_jp,$libdir/utf8_and_euc_kr,$libdir/utf8_and_euc_tw,$libdir/utf8_and_gb18030,$libdir/utf8_and_gbk,$libdir/utf8_and_iso8859,$libdir/utf8_and_iso8859_1,$libdir/utf8_and_johab,$libdir/utf8_and_sjis,$libdir/utf8_and_sjis2004,$libdir/utf8_and_uhc,$libdir/utf8_and_win}",NULL,NULL,NULL,NULL,28,0.968592,"{0.00675447,0.00202634,0.00202634,0.00202634,0.00202634,0.00135089,0.00101317,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447,0.000675447}",{0.847259},NULL,NULL,NULL
1255,0,0,0,0,0,0,0,0,0,0,0,27,false,NULL,NULL,NULL,NULL,NULL,0,1,NULL,NULL,NULL,NULL,NULL
1255,1070,0,0,0,0,1,0,0,0,0,33,28,false,"{""{postgres=X/postgres}"",""{postgres=X/postgres,pg_monitor=X/postgres}""}",NULL,NULL,NULL,NULL,2,0.988855,"{0.0104694,0.000675447}",NULL,NULL,NULL,NULL
1259,660,660,0,0,0,2,3,0,0,0,64,1,false,"{_pg_foreign_data_wrappers,_pg_foreign_tables,applicable_roles,cars_pkey,check_constraints,column_options,columns,domain_constraints,element_types,foreign_data_wrappers,foreign_tables,parameters,pg_am_name_index,pg_amop_fam_strat_index,pg_amproc_fam_proc_index,pg_attrdef_adrelid_adnum_index,pg_attribute_relid_attnum_index,pg_auth_members_role_member_index,pg_authid_rolname_index,pg_cast_oid_index,pg_class_oid_index,pg_collation_name_enc_nsp_index,pg_constraint,pg_constraint_contypid_index,pg_conversion_default_index,pg_database,pg_db_role_setting,pg_default_acl_oid_index,pg_depend_reference_index,pg_enum,pg_event_trigger,pg_extension,pg_foreign_data_wrapper,pg_foreign_server,pg_foreign_table,pg_index,pg_indexes,pg_init_privs,pg_language_name_index,pg_largeobject_metadata,pg_matviews,pg_opclass,pg_operator,pg_opfamily,pg_partitioned_table_partrelid_index,pg_policies,pg_prepared_statements,pg_proc_oid_index,pg_publication_pubname_index,pg_publication_rel_prrelid_prpubid_index,pg_replication_origin,pg_replication_origin_status,pg_rewrite_oid_index,pg_seclabel,pg_sequence,pg_shadow,pg_shdepend_reference_index,pg_shseclabel_object_index,pg_stat_all_tables,pg_stat_database,pg_stat_ssl,pg_stat_sys_tables,pg_stat_wal_receiver,pg_stat_xact_user_functions,pg_statio_all_tables,pg_statio_sys_tables,pg_statistic,pg_statistic_ext_oid_index,pg_stats,pg_subscription_rel_srrelid_srsubid_index,pg_tablespace,pg_timezone_names,pg_toast_12936,pg_toast_12946,pg_toast_12951_index,pg_toast_12961_index,pg_toast_2396,pg_toast_2604_index,pg_toast_2609_index,pg_toast_2619,pg_toast_2964,pg_toast_3381_index,pg_toast_3596_index,pg_transform_type_lang_index,pg_trigger_tgconstraint_index,pg_ts_config_map,pg_ts_dict,pg_ts_parser_oid_index,pg_ts_template_oid_index,pg_type_typname_nsp_index,pg_user_mapping_oid_index,referential_constraints,role_table_grants,routine_privileges,sql_features,sql_packages,table_constraints,transforms,usage_privileges,user_mappings,views}",NULL,NULL,NULL,NULL,-1,0,NULL,{0.121998},NULL,NULL,NULL
1259,607,609,0,0,0,1,3,0,0,0,4,2,false,"{11,12806,99,2200}",NULL,NULL,NULL,NULL,4,0,"{0.686957,0.194203,0.110145,0.00869565}",{0.747713},NULL,NULL,NULL
1259,607,609,609,0,0,1,2,3,0,0,4,3,false,{0},"{71,81,1248,2843,6101,10001,10003,10005,10131,10855,11315,11317,11319,11322,11324,11552,11554,11556,11558,11560,11562,11564,11566,11568,11570,11573,11575,11577,11579,11581,11583,11585,11587,11589,11591,11593,11596,11604,11614,11622,11630,11638,11646,11652,11658,11665,11674,11680,11686,11693,11704,11711,11718,11725,11731,11738,11745,11751,11759,11765,11772,11778,11786,11796,12827,12839,12846,12854,12862,12870,12878,12886,12894,12901,12908,12919,12926,12933,12939,12944,12949,12954,12959,12964,12969,12976,12983,12991,13003,13010,13017,13025,13033,13041,13048,13054,13061,13067,13074,13081,16389}",NULL,NULL,NULL,-0.608696,0,{0.394203},NULL,{0.849341},NULL,NULL
1259,607,609,0,0,0,1,3,0,0,0,4,4,false,{0},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,607,609,0,0,0,1,3,0,0,0,4,5,false,{10},NULL,NULL,NULL,NULL,1,0,{1},{1},NULL,NULL,NULL
1259,607,609,0,0,0,1,3,0,0,0,4,6,false,"{0,403}",NULL,NULL,NULL,NULL,2,0,"{0.605797,0.394203}",{-0.188397},NULL,NULL,NULL
1259,607,609,609,0,0,1,2,3,0,0,4,7,false,{0},"{112,174,549,828,2187,2336,2600,2603,2606,2609,2612,2616,2619,2651,2654,2657,2664,2666,2669,2674,2679,2682,2685,2688,2693,2701,2754,2757,2832,2835,2840,2996,3081,3119,3256,3350,3380,3395,3456,3468,3503,3542,3576,3598,3601,3604,3607,3712,3767,6102,6110,6112,11595,11606,11617,11629,11641,11651,11661,11673,11682,11692,11703,11714,11724,11734,11744,11750,11761,11771,11781,11791,12826,12841,12853,12865,12877,12889,12900,12911,12922,12932,12940,12945,12948,12953,12958,12963,12968,12975,12986,12998,13009,13020,13032,13044,13053,13063,13073,13084,16391}",NULL,NULL,NULL,-0.857971,0,{0.144928},NULL,{0.755435},NULL,NULL
1259,607,609,0,0,0,1,3,0,0,0,4,8,false,"{0,1664}",NULL,NULL,NULL,NULL,2,0,"{0.898551,0.101449}",{0.708509},NULL,NULL,NULL
1259,96,97,97,0,0,1,2,3,0,0,4,9,false,"{0,1,2,4,5,3,6,7,10,12,15,51}","{9,16,23,24,33,40,41,47,56,76}",NULL,NULL,NULL,22,0,"{0.469565,0.246377,0.171014,0.0202899,0.0144928,0.0115942,0.00869565,0.0057971,0.0057971,0.0057971,0.0057971,0.0057971}",NULL,{-0.372201},NULL,NULL
1259,620,622,622,0,0,1,2,3,0,0,4,10,false,"{0,2,1,6,9,16,4,132,342,722,3,5,10,116,121,134,135,226,380,458,740,788,2613,2961,7471,8,13,138,162,230,304,398,4713}","{12,23,671}",NULL,NULL,NULL,-0.104348,0,"{0.646377,0.0347826,0.026087,0.0231884,0.0202899,0.0173913,0.0115942,0.0115942,0.0115942,0.0115942,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.00869565,0.0057971,0.0057971,0.0057971,0.0057971,0.0057971,0.0057971,0.0057971,0.0057971}",NULL,{0.0178142},NULL,NULL
1259,96,97,97,0,0,1,2,3,0,0,4,11,false,"{0,1,2,3,7,12}","{4,9,15,16,24,40,45,51,56,76}",NULL,NULL,NULL,16,0,"{0.869565,0.0637681,0.0144928,0.0115942,0.0057971,0.0057971}",NULL,{0.810095},NULL,NULL
1259,607,609,609,0,0,1,2,3,0,0,4,12,false,{0},"{2336,2830,2832,2834,2836,2838,2840,2846,2966,3439,3598,4060,12938,12943,12948,12953,12958,12963,12968}",NULL,NULL,NULL,20,0,{0.944928},NULL,{0.940966},NULL,NULL
